ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2006-01-01,160369.93752596222,-75731.53235566574,70878.20469447628,152321.2769346169,168291.4484895755,-160550.67560282597,-173816.03263709886,-147299.2070020072,-160550.67560282597,-173816.03263709886,-147299.2070020072,0.0,0.0,0.0,-180.7380768637522
2006-02-01,160597.22973983537,-72925.086286251,75962.50706846053,152556.31232389793,168513.52545808436,-159678.8214308016,-174466.25666123396,-145133.5118703787,-159678.8214308016,-174466.25666123396,-145133.5118703787,0.0,0.0,0.0,918.4083090337808
2006-03-01,160802.52593301106,-70052.62998491926,72549.35037236114,152760.4594681123,168711.52402758977,-155818.2365569624,-170125.46066598487,-141822.63667495805,-155818.2365569624,-170125.46066598487,-141822.63667495805,0.0,0.0,0.0,4984.289376048662
2006-04-01,161029.81814688418,-52971.057301690016,90212.05035251491,152888.6605547076,168904.81424327334,-143413.65001430575,-156964.23626546553,-130798.98163814568,-143413.65001430575,-156964.23626546553,-130798.98163814568,0.0,0.0,0.0,17616.16813257843
2006-05-01,161249.7783538582,18755.96882068481,172228.42903309618,153008.31551095768,169047.51005931394,-68320.01731546971,-82436.19391876944,-53732.77886441626,-68320.01731546971,-82436.19391876944,-53732.77886441626,0.0,0.0,0.0,92929.76103838847
2006-06-01,161477.0705677313,240757.596472124,375199.61048053944,153191.2142225771,169307.58476590135,150786.23277401883,138355.92813824464,163250.87210077982,150786.23277401883,138355.92813824464,163250.87210077982,0.0,0.0,0.0,312263.3033417502
2006-07-01,161744.6779275723,527032.0177335114,671951.7958432977,153491.10170927286,169597.00509952937,436430.3681393071,423402.32332177326,449462.0247761071,436430.3681393071,423402.32332177326,449462.0247761071,0.0,0.0,0.0,598175.0460668794
2006-08-01,162021.20553274135,469842.7123422692,619762.5008291426,153797.67124603715,169902.79920615332,379859.4007062355,367308.39558145776,391992.00555063767,379859.4007062355,367308.39558145776,391992.00555063767,0.0,0.0,0.0,541880.6062389768
2006-09-01,162297.73313791037,208103.65612981367,356908.2005269626,154161.2728545231,170200.78092942073,119565.9647616822,108354.05019760193,131471.75197842254,119565.9647616822,108354.05019760193,131471.75197842254,0.0,0.0,0.0,281863.6978995926
2006-10-01,162565.34049775137,-10079.264323340305,135258.70445315164,154449.2520929488,170447.53742844652,-102222.69664583691,-115542.42192707238,-88578.70075640795,-102222.69664583691,-115542.42192707238,-88578.70075640795,0.0,0.0,0.0,60342.64385191446
2006-11-01,162841.8681029204,-69781.53013077463,81876.25251117886,154707.8091519523,170810.74647804696,-151092.89869706257,-162734.73522406205,-138660.44166745222,-151092.89869706257,-162734.73522406205,-138660.44166745222,0.0,0.0,0.0,11748.969405857817
2006-12-01,163109.4754627614,-74521.65450509035,70355.9278575017,154982.19034628072,171102.98266570168,-161777.8204107442,-176054.95338247746,-148374.94572466763,-161777.8204107442,-176054.95338247746,-148374.94572466763,0.0,0.0,0.0,1331.6550520171877
2007-01-01,163386.00306793043,-69509.47496332729,76407.31860964633,155188.8335959281,171389.85832167612,-160128.7647958409,-173068.24357395578,-147572.51871069465,-160128.7647958409,-173068.24357395578,-147572.51871069465,0.0,0.0,0.0,3257.2382720895403
2007-02-01,163662.53067309945,-69240.57680219923,76071.42125650517,155351.32892098895,171710.79224431448,-159541.37204609258,-171005.98681498127,-148643.1121965799,-159541.37204609258,-171005.98681498127,-148643.1121965799,0.0,0.0,0.0,4121.158627006866
2007-03-01,163912.29754228436,-70336.80207629631,82757.98352111338,155607.29910186926,171988.7350747969,-157978.67893683523,-178200.53213844215,-138415.1132000385,-157978.67893683523,-178200.53213844215,-138415.1132000385,0.0,0.0,0.0,5933.618605449126
2007-04-01,164188.8251474534,-57915.07343473068,92808.38773409357,155946.14013061163,172355.78442627477,-146412.50199525608,-162995.1433758169,-129091.77634898081,-146412.50199525608,-162995.1433758169,-129091.77634898081,0.0,0.0,0.0,17776.32315219732
2007-05-01,164456.4325072944,24404.068772443294,174123.2108836449,156249.39057831376,172660.72853558106,-68830.94139689366,-88965.675581474,-49456.0679029142,-68830.94139689366,-88965.675581474,-49456.0679029142,0.0,0.0,0.0,95625.49111040075
2007-06-01,164732.96011246342,239445.46226879722,388930.3542422177,156556.86600112476,173021.0056103503,152873.68208862547,136466.82727255326,168468.29443203256,152873.68208862547,136466.82727255326,168468.29443203256,0.0,0.0,0.0,317606.6422010889
2007-07-01,165000.56747230442,528426.693811913,680632.5799560325,156794.38160809822,173318.59132193538,440506.1622613622,422083.51115931105,457568.50670187926,440506.1622613622,422083.51115931105,457568.50670187926,0.0,0.0,0.0,605506.7297336666
2007-08-01,165277.09507747347,460777.0311628141,616052.7716825164,156999.42278936892,173669.12272477717,372441.3284032917,354631.1637492727,389230.84965732676,372441.3284032917,354631.1637492727,389230.84965732676,0.0,0.0,0.0,537718.4234807652
2007-09-01,165553.62268264248,213173.81673542038,363248.72424282343,157214.3740412465,173984.6713056234,121287.96666869508,105531.80495372227,137220.89004235953,121287.96666869508,105531.80495372227,137220.89004235953,0.0,0.0,0.0,286841.5893513376
2007-10-01,165821.23004248348,-13823.585522923055,139165.46352560687,157451.90372774878,174212.42322369196,-102078.6184149242,-122310.78842700881,-83123.78510426525,-102078.6184149242,-122310.78842700881,-83123.78510426525,0.0,0.0,0.0,63742.61162755928
2007-11-01,166145.4939325882,-58582.92785072009,88029.79122081725,157694.40480299707,174484.6473238849,-148121.75649739584,-166187.44327895084,-130808.49185955661,-148121.75649739584,-166187.44327895084,-130808.49185955661,0.0,0.0,0.0,18023.737435192365
2007-12-01,166459.29769720565,-69654.82788212839,79752.53707119086,157929.08326291473,174662.17349201965,-160129.92798013866,-178756.98979241788,-141486.58110002993,-160129.92798013866,-178756.98979241788,-141486.58110002993,0.0,0.0,0.0,6329.369717066991
2008-01-01,166783.56158731037,-69303.50406403167,76160.82631319365,158106.45576317984,174993.0104737195,-159761.5478778048,-176407.01441925202,-142159.8371103147,-159761.5478778048,-176407.01441925202,-142159.8371103147,0.0,0.0,0.0,7022.013709505554
2008-02-01,167107.82547741508,-68535.15135138904,84133.12617373178,158392.7682328006,175327.51048147574,-159465.7075604047,-173595.88528368183,-145261.47875859326,-159465.7075604047,-173595.88528368183,-145261.47875859326,0.0,0.0,0.0,7642.117917010386
2008-03-01,167411.1691165453,-61621.71212253406,93565.006261959,158635.45989606,175668.15899115484,-151570.3655123244,-165545.4539308115,-136627.22326853496,-151570.3655123244,-165545.4539308115,-136627.22326853496,0.0,0.0,0.0,15840.803604220884
2008-04-01,167735.43300665,-51323.49957807215,102779.44036699443,159000.98559558738,175991.683877662,-137203.87144333302,-154425.99805463673,-120296.45909413285,-137203.87144333302,-154425.99805463673,-120296.45909413285,0.0,0.0,0.0,30531.561563316995
2008-05-01,168049.2367712675,28722.647266666096,175099.02458600802,159306.59368891336,176307.47218401314,-66871.84120547876,-83474.7177583268,-50481.256147336935,-66871.84120547876,-83474.7177583268,-50481.256147336935,0.0,0.0,0.0,101177.39556578873
2008-06-01,168373.50066137218,241342.5538478883,389615.29769399884,159606.52102843605,176594.88398892453,146803.8160441846,127549.42494223137,165961.79704152764,146803.8160441846,127549.42494223137,165961.79704152764,0.0,0.0,0.0,315177.3167055568
2008-07-01,168687.30442598966,521476.37994723173,668635.0716873881,159890.30721464843,176861.6671316922,427570.184355684,409481.5845864906,445446.82030743547,427570.184355684,409481.5845864906,445446.82030743547,0.0,0.0,0.0,596257.4887816736
2008-08-01,169011.56831609437,489797.03665568295,640067.3384965508,160174.2704057569,177184.18483798008,394298.5407384424,376673.2467664399,413308.0796391697,394298.5407384424,376673.2467664399,413308.0796391697,0.0,0.0,0.0,563310.1090545368
2008-09-01,169335.83220619906,214909.52632118078,360602.0142505454,160410.14394136833,177517.9957611612,116394.26946119209,98193.41709369958,134447.24603361884,116394.26946119209,98193.41709369958,134447.24603361884,0.0,0.0,0.0,285730.10166739114
2008-10-01,169649.63597081654,-7446.1011008780415,138975.3059150617,160764.87091136206,177920.49564615526,-102176.76731821969,-117066.22623595441,-86388.39834979156,-102176.76731821969,-117066.22623595441,-86388.39834979156,0.0,0.0,0.0,67472.86865259685
2008-11-01,169973.89986092126,-63211.88804971853,87177.48270483511,161146.44652361108,178303.45895990627,-156845.49718552237,-174429.21365037866,-138705.34279986485,-156845.49718552237,-174429.21365037866,-138705.34279986485,0.0,0.0,0.0,13128.402675398887
2008-12-01,170287.7036255387,-71949.01995370627,78659.08597130455,161434.56805699482,178717.6524792933,-165167.51268698016,-180834.20441530383,-148562.58740810884,-165167.51268698016,-180834.20441530383,-148562.58740810884,0.0,0.0,0.0,5120.190938558546
2009-01-01,170611.96751564342,-66515.1498845367,82563.06540449748,161900.8875917235,179089.34798320645,-161026.05736687704,-178231.35989990082,-142815.60891229147,-161026.05736687704,-178231.35989990082,-142815.60891229147,0.0,0.0,0.0,9585.910148766387
2009-02-01,170936.23140574814,-71830.9376549272,86377.82718490806,162374.1185736323,179347.95729296954,-159878.1883966369,-181592.78227861543,-138731.711408837,-159878.1883966369,-181592.78227861543,-138731.711408837,0.0,0.0,0.0,11058.04300911125
2009-03-01,171229.1149193911,-55096.995531252556,89911.49866056757,162684.3686350777,179819.59929681008,-153680.90974454724,-165567.0618453467,-141782.17329533005,-153680.90974454724,-165567.0618453467,-141782.17329533005,0.0,0.0,0.0,17548.205174843868
2009-04-01,171618.75359906274,-41410.064334188064,103028.96161226222,162955.68006178242,180216.26367172843,-140342.79546171377,-153810.8217280422,-127242.81745234507,-140342.79546171377,-153810.8217280422,-127242.81745234507,0.0,0.0,0.0,31275.958137348964
2009-05-01,171995.82328906746,34028.20389298955,177155.51483610112,163219.74153681268,180622.4128970482,-67667.4704662224,-79962.93061143764,-54461.65733538891,-67667.4704662224,-79962.93061143764,-54461.65733538891,0.0,0.0,0.0,104328.35282284506
2009-06-01,172385.46196873908,248741.027726201,395164.60891514336,163578.71304714255,180892.54149080277,148760.60733396723,135077.6685570944,161680.7323849208,148760.60733396723,135077.6685570944,161680.7323849208,0.0,0.0,0.0,321146.0693027063
2009-07-01,172762.53165874386,532349.1334008954,679608.3223938046,164026.3897781956,181208.0645398009,432116.640315075,420142.6259014112,444680.3389085658,432116.640315075,420142.6259014112,444680.3389085658,0.0,0.0,0.0,604879.1719738189
2009-08-01,173152.17033841542,491544.94578848337,633066.1130109607,164416.7249634749,181612.70776104505,387148.1422413732,374459.50158311747,399882.58386943955,387148.1422413732,374459.50158311747,399882.58386943955,0.0,0.0,0.0,560300.3125797886
2009-09-01,173541.80901808702,215459.35424314556,362477.7312700384,164797.21492055347,182011.1265641992,117935.97487822143,105112.06032323264,130817.45577115941,117935.97487822143,105112.06032323264,130817.45577115941,0.0,0.0,0.0,291477.78389630845
2009-10-01,173918.87870809177,991.9677622327406,149305.51767662886,165267.95418568086,182403.66236231395,-102255.14692966898,-113777.44063632267,-91031.69583998619,-102255.14692966898,-113777.44063632267,-91031.69583998619,0.0,0.0,0.0,71663.73177842279
2009-11-01,174308.51738776336,-54625.05144793362,94494.175258892,165612.08548320248,182911.058571231,-154001.99893061718,-165971.0305083346,-141011.59655848466,-154001.99893061718,-165971.0305083346,-141011.59655848466,0.0,0.0,0.0,20306.518457146187
2009-12-01,174685.58707776817,-62450.25434908009,81986.65284663356,165950.36504165715,183352.1525422144,-163458.05551979732,-175514.13069867447,-151387.21312491043,-163458.05551979732,-175514.13069867447,-151387.21312491043,0.0,0.0,0.0,11227.531557970855
2010-01-01,175075.2257574397,-63270.71693731174,85858.49648031352,166398.48214638667,183766.56168273446,-160550.67560284297,-173816.03263712348,-147299.20700203264,-160550.67560284297,-173816.03263712348,-147299.20700203264,0.0,0.0,0.0,14524.550154596742
2010-02-01,175464.86443711133,-62127.094202641514,89849.51417508756,166768.63889062402,184207.277168694,-159678.82143078503,-174466.25666122188,-145133.51187035342,-159678.82143078503,-174466.25666122188,-145133.51187035342,0.0,0.0,0.0,15786.043006326305
2010-03-01,175816.7961477824,-54770.97482862826,89073.95054954643,167014.72285255336,184625.36814424914,-155818.23655696414,-170125.46066597567,-141822.63667496084,-155818.23655696414,-170125.46066597567,-141822.63667496084,0.0,0.0,0.0,19998.559590818273
2010-04-01,176206.43482745404,-39109.05227542782,106971.89246051016,167381.3629300595,185025.94794021113,-143413.65001430034,-156964.23626546148,-130798.98163813657,-143413.65001430034,-156964.23626546148,-130798.98163813657,0.0,0.0,0.0,32792.7848131537
2010-05-01,176583.50451745876,27924.133564563774,181372.5497852919,167816.8214407278,185459.2993180406,-68320.01731546082,-82436.19391870813,-53732.77886435427,-68320.01731546082,-82436.19391870813,-53732.77886435427,0.0,0.0,0.0,108263.48720199794
2010-06-01,176973.14319713038,256053.89717308903,400781.09665832645,168246.0642498873,185855.6676908461,150786.23277397236,138355.92813814196,163250.8721008101,150786.23277397236,138355.92813814196,163250.8721008101,0.0,0.0,0.0,327759.37597110274
2010-07-01,177350.21288713516,543124.6167592829,695800.6883832668,168648.6525025657,186284.95735867106,436430.3681393035,423402.32332177146,449462.02477607527,436430.3681393035,423402.32332177146,449462.02477607527,0.0,0.0,0.0,613780.5810264386
2010-08-01,177790.85895834974,486286.26185720536,633552.8840915192,169097.47102173182,186794.12426471876,379859.40070620837,367308.39558145934,391992.0055505903,379859.40070620837,367308.39558145934,391992.0055505903,0.0,0.0,0.0,557650.2596645581
2010-09-01,178231.50502956432,224415.4055175037,372215.62907196535,169585.08198945422,187254.48756738298,119565.96476167739,108354.05019762601,131471.75197842653,119565.96476167739,108354.05019762601,131471.75197842653,0.0,0.0,0.0,297797.4697912417
2010-10-01,178657.93671138494,2060.7781168249794,152835.0915145148,170197.63827134622,187676.91212789583,-102222.6966458289,-115542.42192704514,-88578.7007563874,-102222.6966458289,-115542.42192704514,-88578.7007563874,0.0,0.0,0.0,76435.24006555605
2010-11-01,179098.58278259952,-46260.34888474734,98575.01239056952,170581.0442529387,188109.9434348865,-151092.89869703815,-162734.7352240294,-138660.441667421,-151092.89869703815,-162734.7352240294,-138660.441667421,0.0,0.0,0.0,28005.68408556137
2010-12-01,179525.01446442006,-52976.969850213616,90692.10497366173,170975.23532002847,188503.88023842254,-161777.82041072872,-176054.9533824475,-148374.94572467793,-161777.82041072872,-176054.9533824475,-148374.94572467793,0.0,0.0,0.0,17747.194053691346
2011-01-01,179965.6605356347,-55166.80262910678,91936.34745607545,171510.19577807476,188986.5941722278,-160128.7647958364,-173068.2435739935,-147572.51871063528,-160128.7647958364,-173068.2435739935,-147572.51871063528,0.0,0.0,0.0,19836.89573979829
2011-02-01,180406.30660684928,-51285.425635705484,95852.97350110613,171958.55570849933,189467.0052586873,-159541.37204608577,-171005.9868149574,-148643.11219658455,-159541.37204608577,-171005.9868149574,-148643.11219658455,0.0,0.0,0.0,20864.934560763504
2011-03-01,180804.30950988183,-48338.92640562127,96091.23861530017,172379.86797192885,189868.79021377556,-157978.67893683672,-178200.53213842068,-138415.11320003905,-157978.67893683672,-178200.53213842068,-138415.11320003905,0.0,0.0,0.0,22825.630573045113
2011-04-01,181244.95558109647,-39818.00737226143,107412.8297779307,172860.98559145597,190317.1727791826,-146412.50199527838,-162995.14337581824,-129091.77634897418,-146412.50199527838,-162995.14337581824,-129091.77634897418,0.0,0.0,0.0,34832.45358581809
2011-05-01,181671.387262917,40173.91309695647,190042.228936926,173338.9002899952,190753.56205598847,-68830.94139685706,-88965.67558145938,-49456.0679028844,-68830.94139685706,-88965.67558145938,-49456.0679028844,0.0,0.0,0.0,112840.44586605995
